ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Add columns here,Add columns here,Add columns here,Reviewer,Review
42-26,22/03/23 00:54:18,https://twitter.com/Sexyzen1/status/1107850531345559552,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@Sexyzen1,Sexyzen,I love responsible people and those who know their limitations.,Anonymous,01/19,4,1,,"@ilda_talk BUKING ANG MGA NPA NA PARTY LIST
PLS SHARE! 
PLS SHARE!
PLS SHARE!

Eto po ang listahan ng MAKABAYAN BLOC PARTY LIST
1. Bayan Muna
2. ACT Teachers
3. Anakpawis
4. Gabriela
5. Kabataan
6. Katribu
7. Migrante
8. Akap Bata
9. COURAGE
10. Piston
11. Kalikasan
12. Aking Bikolnon",,"Text, Reply",19/03/19 11:45,https://drive.google.com/file/d/18QoyB-r_L4oyi17WMP_iXm6nmFjj3t0O/view?usp=share_link,Emotional,5,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]",This tweet is a reply to a conversation,,,,,
42-27,30/12/99 01:03:50,https://twitter.com/cinecinecine30/status/1539621212078211072,42,"Macahilig, Hanz",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@cinecinecine30,cinecinecine30,,Anonymous,09/15,151,1603,,"gabriela cpp-ndf-npa representative arlene brosas ay nanumpa sa harap ni mayor joy belmonte. https://t.co/2irP3hRnvW

{Photo of Arlene Brosas taking pledge with Mayor Joy Belmonte}",,"Text, Image",22/06/22 22:47,https://drive.google.com/file/d/1XNrbfoC500Gstg7FeI-shS-uGuEaIvOE/view?usp=share_link,Rational,1,0,0,0,,,"There is no such story stating that Arlene Brosas is CPP-NDA-NDF member. An INQUIRER.net report is said to report that Arlene Brosas is positive to be a member of the organization, but INQUIRER.net confirms that this is not true. A meme used a manipulated screenshot of the actual report on Brosas testing positive for COVID-19. The INQUIRER.net report is actually entitled, “Gabriela Partylist Rep. Arlene Brosas tests positive for COVID-19.” It does not make any mention of the CPP-NPA-NDF. 

[https://www.rappler.com/newsbreak/fact-check/news-report-confirms-arlene-brosas-cpp-npa-ndf-member/]",,,,,,
42-28,22/03/23 06:29:57,https://twitter.com/benign0/status/1045435747400990720,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@benign0,benign0,Webmaster of GetRealPhilippines.com,Identified,01/11,98,15320,"Sydney, Australia","Throwback: ""Back in 2012, groups composed of former 'Red rebels' jointly named GABRIELA as one of several militant groups that are 'fronts for the Communist Party of the Philippines (CPP), its armed wing [the NPA and their negotiating panel the NDF'."" 
getrealphilippines.com/2017/12/jo-lap…",,"Text, URL",28/09/18 06:11,https://drive.google.com/file/d/1aalmPOMAX-KPzCgyBjuSkGeRVSy6rCUA/view?usp=share_link,Rational,3,0,2,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2010 and 2013 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]
[https://comelec.gov.ph/?r=Results/2013NLE/Partylist]
[https://comelec.gov.ph/?r=Results/2010NLE/Partylist]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet contains a link to an article written by the poster back in 2017,,,,,
42-29,3/22/2023 07:11:16,https://twitter.com/smninews/status/1585101875673985024,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@smninews,SMNI News,"We bring truth that matters
We are nation-builders
We are SMNI News",Media,03/20,785,85476,Makati City,"Ka Eric: Ang Gabriela Women’s Party at Gabriela Incorporated, iisa lang po bumuo niyan ang CPP-NPA-NDF

#SMNINewsChannel",,Text,26/10/22 10:51,https://drive.google.com/file/d/1BsVBQjwacC5Qyz3c4bgd8OA-tSlzCNSE/view?usp=share_link,Rational,5,1,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is indeed part of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]","The tweet is part of a transcript of their interview with Dr. Lorraine Badoy, Ka Eric Celiz, and Yna Mortel in SMNI News's program Laban Kasama ang Bayan

[https://twitter.com/i/broadcasts/1lDxLnDlYwmGm]",,,,,
42-30,22/03/23 08:22:02,https://twitter.com/kalel_joaquin03/status/1574107117597794305,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@kalel_joaquin03,SAPAKIN KO NANAY MO 🫵🤣,ANG PAGBABALIK - SAPAKIN KO NANAY MO 2.0 🤣🤣 pro-government of tatay digong and a supporter of BBMSARA UNITEAM. Ang Gagarote sa mga pinklawang tae..,Identified,01/22,1234,1189,,"i-Slamdunk ko kaya sa mukha mo ung video ni joma sison na sinasabing member talaga ang kabataan partylist, gabriela, ACT at iba pong progresibo kuno nyong grupo ng CPP-NPA-NDF. deny kapa inamuka e! ano game? red tag my a$$!🖕",,"Text, Reply",26/09/22 02:42,https://drive.google.com/file/d/107XjRgHyRILgwlITNfHxNsyperp-O5jJ/view?usp=share_link,Emotional,0,0,0,0,,,"The video of Joma Sison stating that Gabriela is a front for CPP is actually a spliced video from an interview of Sison in 1988. In the interview, it was clear that he mentioned Gabriela as a legal, mass organization.

[https://www.tsek.ph/totoo-o-hindi-inamin-mismo-ni-jose-maria-sison-na-kasapi-ng-communist-party-of-the-philippines-cpp-ang-mga-partylist-ng-bagong-alyansang-makabayan-bayan/]",This tweet is a quote reply to Teddy Casiño's tweet regarding red tagging,,,,,
42-31,22/03/23 08:49:37,https://twitter.com/that_attitude/status/1567283517457039360,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@that_attitude,ThePatriot,"Relationships are not about who look best in your arms, they are about who feel right in your heart.",Anonymous,01/12,112,136,"Northern Mindanao, Philippines","@inquirerdotnet @BPinlacINQ Bayan Muna and Gabriela are front organizations of the CPP-NPA-NDF. These are under the NDF and ILPS (International League of People's Struggle) both created by terror leader Joma Sison, who is living comfortably in the Netherlands.",,"Text, Reply",07/09/22 06:48,https://drive.google.com/file/d/1i9T7XFARtMEQ4WZwvDlT5NeouuLAiAmv/view?usp=share_link,Rational,1,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is indeed part of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a tweet by Inquirer about the deliberations on the proposed 2023 budget of the DSWD and its attached agencies.,,,,,
42-32,22/03/23 08:56:45,https://twitter.com/kalel_joaquin03/status/1563073963814981632,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@kalel_joaquin03,SAPAKIN KO NANAY MO 🫵🤣,ANG PAGBABALIK - SAPAKIN KO NANAY MO 2.0 🤣🤣 pro-government of tatay digong and a supporter of BBMSARA UNITEAM. Ang Gagarote sa mga pinklawang tae..,Identified,01/22,1234,1189,,"@iamsuperbianca db kriminal yang mga kabataan na member ng kabataan partylist na legal front ng CPP-NPA-NDF? ikaw nalang nagpapakatanga sa katotohanan e. oh eto pakinggan mo si joma sison ha. sa bibig nya mismo nanggaling na pati gabriela, Act teachers at bayan muna ay legal fronts nila. ULALO! https://t.co/327E5cxMHJ",,"Text, Video, Reply",26/08/22 16:00,https://drive.google.com/file/d/14be9xE_utca23ja62Z9CHJFITyH5a-U4/view?usp=share_link,Emotional,4,0,1,1,,,"The video of Joma Sison stating that Gabriela is a front for CPP is actually a spliced video from an interview of Sison in 1988. In the interview, it was clear that he mentioned Gabriela as a legal, mass organization.

[https://www.tsek.ph/totoo-o-hindi-inamin-mismo-ni-jose-maria-sison-na-kasapi-ng-communist-party-of-the-philippines-cpp-ang-mga-partylist-ng-bagong-alyansang-makabayan-bayan/]",This tweet is a reply to Bianca Gonzalez's tweet about police brutality in a school. It also contains the video of Joma Sison stating that Gabriela is a front for CPP,,,,,
42-33,22/03/23 09:08:33,https://twitter.com/maurgaux91/status/1558241004741730304,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@maurgaux91,Margaux Tamerlane 🇵🇭,"Anti-Commies 👊Anti-Terrorism 👊 Anti-Pink Propaganda 👎 Anti-PIGSA! ❌️
#PRRDsupporter 👊 #NTFELCACsupporter 👊",Identified,11/21,259,292,"Taguig City, National Capital ","@GabrielaWomenPL @ArleneBrosas Akala ko ba protektor ng kababaihan etong Gabriela? Bakit nagre-recruit ng kababaihan sa NPA? Bakit hindi kinokondena ang mga panghahalay ng mga kumander sa loob ng kilusan na sinumbong ng ex-rebels?

#MakabayanBlocTerorista https://t.co/PvL1o060GV

{Alt-text image: Photo warning about a woman named Alexandrea Pacalda who is supposedly a former member of the Gabriela Youth and now a member of the NPA}",,"Text, Image, Reply",13/08/22 07:56,https://drive.google.com/file/d/1spXHIKCA5j07BzKB96ofI-TRPm0I_Bde/view?usp=share_link,Emotional,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a quote tweet from a Gabriela post,,,,,
42-34,22/03/23 09:24:19,https://twitter.com/shiningtwicexo/status/1524019916562923524,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@shiningtwicexo,✌👊🚫,"Happiness, personality and productivity really matters. (Fan Account💞) ❤💚",Anonymous,04/10,3972,3471,🇵🇭🇨🇳🇰🇷🇦🇺,"@mommy_dub @lumpialogic KABAG partylists

K - Kabataan
A - Anakpawis
B - Bayan Muna
A - Alliance of Concerned Teachers
G - Gabriela

Mga legal fronts talaga sila ng komunistang-teroristang CPP-NPA-NDF.",,"Text, Reply",10/05/22 21:33,https://drive.google.com/file/d/1EBIlixcNriCsVBuQgPGlCT6Id1An_OkJ/view?usp=share_link,Rational,1,0,0,0,,,"The Party-list System Act imposes that party-lists are barred from participating in elections if they advocate violence or unlawful means to seek its goal. Since the CPP-NPA is involved in multiple acts of violence since its establishment, this means all party-lists under them can not participate in the 2022 elections. If the GWP is a legal front of the CPP-NPA, then they should not be in the final listing of elections. However, that is not the case as they are included in the list which implies that they have not violated any laws and regulations. Thus, the statement is false.

[https://cisac.fsi.stanford.edu/mappingmilitants/profiles/communist-party-philippines-new-peoples-army#text_block_19435]
[https://www.tsek.ph/false-the-makabayan-bloc-party-lists-are-legal-fronts-of-the-cpp-npa/]
[https://www.tsek.ph/dutertes-claim-that-the-makabayan-bloc-is-a-legal-front-of-cpp-is-false/]

There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a conversation,,,,,
42-35,22/03/23 10:08:35,https://twitter.com/ApoloXrp/status/1523510942985711616,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@ApoloXrp,Apolo-.Ⓧ𝚁𝙿 👺,"""Innovation is the ability too see change as an opportunity - not a threat.""

- Steve Jobs",Anonymous,11/21,257,33,,"@PhilstarNews Gabriela PARTYLIST IS CPP NPA NDF
-Ka Eric a former NPA cadre",,"Text, Reply",09/05/22 11:51,https://drive.google.com/file/d/1gD3w-ClJeAYwlOteKQjUUSL89Xngq6uV/view?usp=share_link,Rational,0,0,0,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to a tweet by PhilStar about Gabriela Partylist Rep. Arlene Brosas accusing BBM of political gaslighting,,,,,
42-36,22/03/23 10:31:57,https://twitter.com/justmrsj/status/1519172985831276544,42,"Malimban, Janilyn",REDT,Gabriela partylist is a front of the terrorist group CPP-NPA,gabriela npa,@justmrsj,mrs.j,,Anonymous,05/12,40,16,,"@CarmelaEHon its happening now isn’t it, youths go missing recruited by GABRIELA (for one) to be NPAs. don’t say this is fake news it happened closed to home.",,"Text, Reply",27/04/22 12:33,https://drive.google.com/file/d/1K97TCQUG2TaJeHfXwocqOBxm8BgAlA20/view?usp=share_link,Emotional,2,0,1,0,,,"There is a lack of sufficient evidence that links the GWP to the CPP-NPA-NDF. In fact, there is still no court in the Philippines which has rendered a decision regarding the charges against GWP and their involvement with the CPP-NPA-NDF despite the allegations they face for years.

[https://www.altermidya.net/hindi-totoo-gabriela-womens-party-rekruter-ng-cpp-npa-ndf/]",This tweet is a reply to another user,,,,,
